,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:04:00,-8.4,9.644444444444444,-7.2,-11.022222222222222,1.8,-1.1555555555555554,-8.71111111111111,0.5111111111111111,5.288888888888889,5.444444444444445,-12.777777777777779,1.288888888888889
2020-09-23 16:05:00,-8.2,9.6,-7.155555555555556,-10.8,1.488888888888889,-1.2666666666666666,-9.022222222222222,0.4666666666666667,5.288888888888889,5.6,-12.777777777777779,1.3555555555555556
2020-09-23 16:06:00,-8.044444444444444,9.555555555555555,-7.155555555555556,-10.577777777777778,1.1555555555555554,-1.3555555555555556,-9.311111111111112,0.37777777777777777,5.266666666666667,5.7555555555555555,-12.8,1.4666666666666666
2020-09-23 16:07:00,-7.888888888888889,9.555555555555555,-7.111111111111111,-10.355555555555556,0.8222222222222222,-1.4444444444444444,-9.6,0.26666666666666666,5.2444444444444445,5.888888888888889,-12.8,1.6
2020-09-23 16:08:00,-7.733333333333333,9.555555555555555,-7.022222222222222,-10.088888888888889,0.5333333333333333,-1.5333333333333334,-9.844444444444445,0.15555555555555556,5.2,6.044444444444444,-12.822222222222223,1.7333333333333334
2020-09-23 16:09:00,-7.6,9.511111111111111,-6.911111111111111,-9.777777777777779,0.24444444444444444,-1.5777777777777777,-10.066666666666666,0.06666666666666667,5.177777777777778,6.155555555555556,-12.88888888888889,1.8444444444444446
2020-09-23 16:10:00,-7.466666666666667,9.488888888888889,-6.822222222222222,-9.466666666666667,-0.022222222222222223,-1.6222222222222222,-10.28888888888889,0.0,5.133333333333334,6.266666666666667,-12.977777777777778,2.0
2020-09-23 16:11:00,-7.333333333333333,9.488888888888889,-6.688888888888889,-9.11111111111111,-0.28888888888888886,-1.6666666666666667,-10.511111111111111,-0.022222222222222223,5.111111111111111,6.333333333333333,-13.066666666666666,2.1333333333333333
2020-09-23 16:12:00,-7.2444444444444445,9.488888888888889,-6.6,-8.8,-0.5777777777777777,-1.711111111111111,-10.733333333333333,-0.044444444444444446,5.088888888888889,6.4,-13.11111111111111,2.311111111111111
2020-09-23 16:13:00,-7.177777777777778,9.488888888888889,-6.511111111111111,-8.488888888888889,-0.8444444444444444,-1.7777777777777777,-10.977777777777778,-0.06666666666666667,5.044444444444444,6.444444444444445,-13.155555555555555,2.466666666666667
2020-09-23 16:14:00,-7.133333333333334,9.488888888888889,-6.4222222222222225,-8.155555555555555,-1.1111111111111112,-1.8444444444444446,-11.244444444444444,-0.06666666666666667,4.977777777777778,6.466666666666667,-13.177777777777777,2.6222222222222222
2020-09-23 16:15:00,-7.088888888888889,9.488888888888889,-6.377777777777778,-7.844444444444444,-1.4222222222222223,-1.8888888888888888,-11.466666666666667,-0.044444444444444446,4.911111111111111,6.488888888888889,-13.2,2.8
2020-09-23 16:16:00,-7.0,9.466666666666667,-6.333333333333333,-7.5777777777777775,-1.711111111111111,-1.9111111111111112,-11.666666666666666,-0.022222222222222223,4.866666666666666,6.488888888888889,-13.222222222222221,2.9555555555555557
2020-09-23 16:17:00,-6.933333333333334,9.422222222222222,-6.311111111111111,-7.333333333333333,-1.9555555555555555,-1.9555555555555555,-11.911111111111111,-0.022222222222222223,4.777777777777778,6.488888888888889,-13.244444444444444,3.111111111111111
2020-09-23 16:18:00,-6.844444444444444,9.4,-6.2444444444444445,-7.066666666666666,-2.2222222222222223,-2.0,-12.155555555555555,-0.06666666666666667,4.711111111111111,6.444444444444445,-13.28888888888889,3.2222222222222223
2020-09-23 16:19:00,-6.7555555555555555,9.377777777777778,-6.133333333333334,-6.777777777777778,-2.4444444444444446,-2.0444444444444443,-12.422222222222222,-0.08888888888888889,4.644444444444445,6.4222222222222225,-13.28888888888889,3.311111111111111
2020-09-23 16:20:00,-6.666666666666667,9.333333333333334,-6.066666666666666,-6.533333333333333,-2.688888888888889,-2.0444444444444443,-12.644444444444444,-0.15555555555555556,4.622222222222222,6.4,-13.266666666666667,3.3777777777777778
2020-09-23 16:21:00,-6.6,9.266666666666667,-5.977777777777778,-6.311111111111111,-2.933333333333333,-2.0,-12.866666666666667,-0.2222222222222222,4.5777777777777775,6.377777777777778,-13.2,3.466666666666667
2020-09-23 16:22:00,-6.555555555555555,9.2,-5.866666666666666,-6.111111111111111,-3.1555555555555554,-1.9333333333333333,-13.088888888888889,-0.24444444444444444,4.5777777777777775,6.355555555555555,-13.133333333333333,3.511111111111111
2020-09-23 16:23:00,-6.488888888888889,9.155555555555555,-5.7555555555555555,-5.933333333333334,-3.3555555555555556,-1.8888888888888888,-13.266666666666667,-0.28888888888888886,4.6,6.355555555555555,-13.066666666666666,3.5555555555555554
2020-09-23 16:24:00,-6.4,9.11111111111111,-5.644444444444445,-5.8,-3.5555555555555554,-1.8666666666666667,-13.444444444444445,-0.28888888888888886,4.644444444444445,6.4,-13.022222222222222,3.6444444444444444
2020-09-23 16:25:00,-6.333333333333333,9.066666666666666,-5.511111111111111,-5.688888888888889,-3.7333333333333334,-1.8222222222222222,-13.6,-0.26666666666666666,4.711111111111111,6.4222222222222225,-12.955555555555556,3.7333333333333334
2020-09-23 16:26:00,-6.222222222222222,9.0,-5.4222222222222225,-5.6,-3.8666666666666667,-1.7555555555555555,-13.733333333333333,-0.24444444444444444,4.777777777777778,6.4222222222222225,-12.88888888888889,3.8444444444444446
2020-09-23 16:27:00,-6.088888888888889,8.977777777777778,-5.377777777777778,-5.555555555555555,-4.0,-1.6888888888888889,-13.844444444444445,-0.2222222222222222,4.844444444444444,6.4,-12.8,3.9555555555555557
2020-09-23 16:28:00,-5.977777777777778,8.911111111111111,-5.311111111111111,-5.511111111111111,-4.111111111111111,-1.5777777777777777,-13.933333333333334,-0.15555555555555556,4.911111111111111,6.377777777777778,-12.755555555555556,4.022222222222222
2020-09-23 16:29:00,-5.844444444444444,8.866666666666667,-5.2444444444444445,-5.488888888888889,-4.2444444444444445,-1.488888888888889,-14.022222222222222,-0.08888888888888889,5.0,6.311111111111111,-12.688888888888888,4.111111111111111
2020-09-23 16:30:00,-5.7555555555555555,8.777777777777779,-5.177777777777778,-5.466666666666667,-4.4,-1.4222222222222223,-14.155555555555555,-0.022222222222222223,5.044444444444444,6.2444444444444445,-12.622222222222222,4.2
2020-09-23 16:31:00,-5.688888888888889,8.644444444444444,-5.155555555555556,-5.4222222222222225,-4.5777777777777775,-1.3777777777777778,-14.244444444444444,0.0,5.044444444444444,6.155555555555556,-12.555555555555555,4.333333333333333
2020-09-23 16:32:00,-5.622222222222222,8.533333333333333,-5.111111111111111,-5.355555555555555,-4.7555555555555555,-1.288888888888889,-14.377777777777778,0.06666666666666667,5.044444444444444,6.066666666666666,-12.444444444444445,4.511111111111111
2020-09-23 16:33:00,-5.5777777777777775,8.422222222222222,-5.044444444444444,-5.333333333333333,-4.955555555555556,-1.2222222222222223,-14.511111111111111,0.15555555555555556,5.022222222222222,5.955555555555556,-12.333333333333334,4.666666666666667
2020-09-23 16:34:00,-5.5777777777777775,8.311111111111112,-4.977777777777778,-5.311111111111111,-5.155555555555556,-1.1555555555555554,-14.622222222222222,0.24444444444444444,4.977777777777778,5.844444444444444,-12.177777777777777,4.777777777777778
2020-09-23 16:35:00,-5.555555555555555,8.177777777777777,-4.911111111111111,-5.288888888888889,-5.355555555555555,-1.0666666666666667,-14.733333333333333,0.3111111111111111,4.933333333333334,5.733333333333333,-12.022222222222222,4.933333333333334
2020-09-23 16:36:00,-5.511111111111111,8.044444444444444,-4.844444444444444,-5.266666666666667,-5.5777777777777775,-1.0222222222222221,-14.8,0.3333333333333333,4.888888888888889,5.6,-11.88888888888889,5.066666666666666
2020-09-23 16:37:00,-5.488888888888889,7.955555555555556,-4.7555555555555555,-5.266666666666667,-5.7555555555555555,-1.0,-14.866666666666667,0.35555555555555557,4.844444444444444,5.466666666666667,-11.777777777777779,5.222222222222222
2020-09-23 16:38:00,-5.4222222222222225,7.911111111111111,-4.644444444444445,-5.288888888888889,-5.911111111111111,-0.9555555555555556,-14.88888888888889,0.3333333333333333,4.8,5.288888888888889,-11.71111111111111,5.377777777777778
2020-09-23 16:39:00,-5.355555555555555,7.866666666666666,-4.533333333333333,-5.355555555555555,-6.088888888888889,-0.9111111111111111,-14.911111111111111,0.3333333333333333,4.711111111111111,5.133333333333334,-11.666666666666666,5.511111111111111
2020-09-23 16:40:00,-5.266666666666667,7.866666666666666,-4.444444444444445,-5.4222222222222225,-6.2444444444444445,-0.8666666666666667,-14.911111111111111,0.37777777777777777,4.644444444444445,4.933333333333334,-11.666666666666666,5.644444444444445
2020-09-23 16:41:00,-5.177777777777778,7.844444444444444,-4.377777777777778,-5.444444444444445,-6.4222222222222225,-0.8,-14.911111111111111,0.4444444444444444,4.555555555555555,4.7555555555555555,-11.644444444444444,5.777777777777778
2020-09-23 16:42:00,-5.088888888888889,7.822222222222222,-4.311111111111111,-5.466666666666667,-6.6,-0.7333333333333333,-14.866666666666667,0.5555555555555556,4.488888888888889,4.622222222222222,-11.6,5.933333333333334
2020-09-23 16:43:00,-4.955555555555556,7.822222222222222,-4.2,-5.533333333333333,-6.733333333333333,-0.6666666666666666,-14.8,0.6666666666666666,4.4,4.488888888888889,-11.577777777777778,6.044444444444444
2020-09-23 16:44:00,-4.844444444444444,7.8,-4.044444444444444,-5.6,-6.866666666666666,-0.6444444444444445,-14.688888888888888,0.8222222222222222,4.333333333333333,4.333333333333333,-11.555555555555555,6.155555555555556
2020-09-23 16:45:00,-4.7555555555555555,7.777777777777778,-3.911111111111111,-5.666666666666667,-7.0,-0.6222222222222222,-14.555555555555555,1.0,4.311111111111111,4.155555555555556,-11.577777777777778,6.288888888888889
2020-09-23 16:46:00,-4.666666666666667,7.733333333333333,-3.8,-5.7555555555555555,-7.111111111111111,-0.6222222222222222,-14.422222222222222,1.1777777777777778,4.311111111111111,3.977777777777778,-11.6,6.4222222222222225
2020-09-23 16:47:00,-4.5777777777777775,7.711111111111111,-3.7111111111111112,-5.822222222222222,-7.222222222222222,-0.6444444444444445,-14.333333333333334,1.3555555555555556,4.311111111111111,3.7555555555555555,-11.622222222222222,6.555555555555555
2020-09-23 16:48:00,-4.488888888888889,7.688888888888889,-3.6666666666666665,-5.911111111111111,-7.355555555555555,-0.6666666666666666,-14.2,1.5555555555555556,4.311111111111111,3.533333333333333,-11.644444444444444,6.666666666666667
2020-09-23 16:49:00,-4.444444444444445,7.644444444444445,-3.6666666666666665,-6.044444444444444,-7.466666666666667,-0.6666666666666666,-14.044444444444444,1.7555555555555555,4.311111111111111,3.2888888888888888,-11.666666666666666,6.777777777777778
2020-09-23 16:50:00,-4.355555555555555,7.6,-3.6666666666666665,-6.177777777777778,-7.555555555555555,-0.6888888888888889,-13.933333333333334,1.9555555555555555,4.288888888888889,3.0444444444444443,-11.71111111111111,6.888888888888889
2020-09-23 16:51:00,-4.222222222222222,7.555555555555555,-3.6444444444444444,-6.311111111111111,-7.622222222222222,-0.7111111111111111,-13.8,2.1777777777777776,4.288888888888889,2.7555555555555555,-11.733333333333333,6.977777777777778
2020-09-23 16:52:00,-4.088888888888889,7.488888888888889,-3.6222222222222222,-6.466666666666667,-7.666666666666667,-0.7777777777777778,-13.644444444444444,2.4,4.266666666666667,2.488888888888889,-11.777777777777779,7.022222222222222
2020-09-23 16:53:00,-3.977777777777778,7.4222222222222225,-3.6222222222222222,-6.622222222222222,-7.711111111111111,-0.8666666666666667,-13.533333333333333,2.6,4.288888888888889,2.2,-11.844444444444445,7.111111111111111
2020-09-23 16:54:00,-3.8666666666666667,7.377777777777778,-3.6666666666666665,-6.8,-7.733333333333333,-0.9777777777777777,-13.444444444444445,2.7777777777777777,4.288888888888889,1.9111111111111112,-11.911111111111111,7.2
2020-09-23 16:55:00,-3.7111111111111112,7.355555555555555,-3.7111111111111112,-6.955555555555556,-7.7555555555555555,-1.0888888888888888,-13.355555555555556,2.977777777777778,4.266666666666667,1.6444444444444444,-11.977777777777778,7.266666666666667
2020-09-23 16:56:00,-3.577777777777778,7.333333333333333,-3.7777777777777777,-7.133333333333334,-7.733333333333333,-1.1777777777777778,-13.266666666666667,3.1555555555555554,4.2444444444444445,1.3777777777777778,-12.0,7.355555555555555
2020-09-23 16:57:00,-3.4444444444444446,7.333333333333333,-3.8,-7.288888888888889,-7.666666666666667,-1.2666666666666666,-13.133333333333333,3.3333333333333335,4.266666666666667,1.1111111111111112,-12.066666666666666,7.4
2020-09-23 16:58:00,-3.311111111111111,7.333333333333333,-3.8444444444444446,-7.488888888888889,-7.5777777777777775,-1.3111111111111111,-12.977777777777778,3.511111111111111,4.333333333333333,0.8444444444444444,-12.11111111111111,7.4222222222222225
2020-09-23 16:59:00,-3.1333333333333333,7.333333333333333,-3.888888888888889,-7.711111111111111,-7.444444444444445,-1.3555555555555556,-12.8,3.6666666666666665,4.4222222222222225,0.5777777777777777,-12.2,7.4222222222222225
2020-09-23 17:00:00,-3.0,7.311111111111111,-3.888888888888889,-7.888888888888889,-7.266666666666667,-1.4222222222222223,-12.622222222222222,3.8,4.488888888888889,0.3333333333333333,-12.28888888888889,7.4222222222222225
2020-09-23 17:01:00,-2.911111111111111,7.311111111111111,-3.8666666666666667,-8.066666666666666,-7.088888888888889,-1.511111111111111,-12.444444444444445,3.9555555555555557,4.533333333333333,0.1111111111111111,-12.377777777777778,7.4222222222222225
2020-09-23 17:02:00,-2.8,7.311111111111111,-3.8444444444444446,-8.266666666666667,-6.911111111111111,-1.5777777777777777,-12.266666666666667,4.133333333333334,4.6,-0.13333333333333333,-12.444444444444445,7.4
2020-09-23 17:03:00,-2.7111111111111112,7.288888888888889,-3.8666666666666667,-8.466666666666667,-6.711111111111111,-1.6666666666666667,-12.088888888888889,4.311111111111111,4.644444444444445,-0.37777777777777777,-12.466666666666667,7.377777777777778
2020-09-23 17:04:00,-2.6444444444444444,7.288888888888889,-3.933333333333333,-8.71111111111111,-6.533333333333333,-1.7333333333333334,-11.88888888888889,4.466666666666667,4.733333333333333,-0.6222222222222222,-12.488888888888889,7.377777777777778
2020-09-23 17:05:00,-2.577777777777778,7.311111111111111,-3.977777777777778,-8.933333333333334,-6.333333333333333,-1.8,-11.688888888888888,4.644444444444445,4.777777777777778,-0.8666666666666667,-12.488888888888889,7.355555555555555
2020-09-23 17:06:00,-2.511111111111111,7.311111111111111,-4.022222222222222,-9.177777777777777,-6.111111111111111,-1.8888888888888888,-11.488888888888889,4.8,4.844444444444444,-1.1111111111111112,-12.533333333333333,7.288888888888889
2020-09-23 17:07:00,-2.422222222222222,7.311111111111111,-4.066666666666666,-9.422222222222222,-5.888888888888889,-1.9777777777777779,-11.28888888888889,4.911111111111111,4.866666666666666,-1.3555555555555556,-12.6,7.266666666666667
2020-09-23 17:08:00,-2.3555555555555556,7.288888888888889,-4.133333333333334,-9.666666666666666,-5.688888888888889,-2.0444444444444443,-11.088888888888889,5.066666666666666,4.888888888888889,-1.5777777777777777,-12.644444444444444,7.2444444444444445
2020-09-23 17:09:00,-2.311111111111111,7.266666666666667,-4.177777777777778,-9.911111111111111,-5.533333333333333,-2.1333333333333333,-10.88888888888889,5.222222222222222,4.888888888888889,-1.8222222222222222,-12.71111111111111,7.2
2020-09-23 17:10:00,-2.2222222222222223,7.2,-4.2,-10.133333333333333,-5.377777777777778,-2.2222222222222223,-10.666666666666666,5.355555555555555,4.911111111111111,-2.0444444444444443,-12.8,7.177777777777778
2020-09-23 17:11:00,-2.1333333333333333,7.155555555555556,-4.222222222222222,-10.355555555555556,-5.266666666666667,-2.311111111111111,-10.488888888888889,5.488888888888889,4.933333333333334,-2.2666666666666666,-12.88888888888889,7.133333333333334
2020-09-23 17:12:00,-2.0444444444444443,7.111111111111111,-4.2,-10.555555555555555,-5.177777777777778,-2.3555555555555556,-10.28888888888889,5.666666666666667,4.977777777777778,-2.488888888888889,-13.022222222222222,7.088888888888889
2020-09-23 17:13:00,-1.9333333333333333,7.111111111111111,-4.2,-10.777777777777779,-5.088888888888889,-2.4444444444444446,-10.133333333333333,5.844444444444444,5.022222222222222,-2.7111111111111112,-13.133333333333333,7.066666666666666
2020-09-23 17:14:00,-1.8444444444444446,7.066666666666666,-4.222222222222222,-10.977777777777778,-5.022222222222222,-2.533333333333333,-10.0,6.022222222222222,5.044444444444444,-2.911111111111111,-13.266666666666667,7.066666666666666
2020-09-23 17:15:00,-1.7333333333333334,7.066666666666666,-4.222222222222222,-11.177777777777777,-4.911111111111111,-2.6,-9.822222222222223,6.2,5.111111111111111,-3.088888888888889,-13.377777777777778,7.022222222222222
2020-09-23 17:16:00,-1.6222222222222222,7.111111111111111,-4.177777777777778,-11.355555555555556,-4.8,-2.688888888888889,-9.688888888888888,6.377777777777778,5.2,-3.2666666666666666,-13.533333333333333,6.933333333333334
2020-09-23 17:17:00,-1.511111111111111,7.133333333333334,-4.155555555555556,-11.533333333333333,-4.644444444444445,-2.7777777777777777,-9.555555555555555,6.555555555555555,5.2444444444444445,-3.466666666666667,-13.688888888888888,6.822222222222222
2020-09-23 17:18:00,-1.4222222222222223,7.133333333333334,-4.111111111111111,-11.688888888888888,-4.466666666666667,-2.888888888888889,-9.466666666666667,6.711111111111111,5.311111111111111,-3.6222222222222222,-13.844444444444445,6.711111111111111
2020-09-23 17:19:00,-1.288888888888889,7.177777777777778,-4.111111111111111,-11.88888888888889,-4.288888888888889,-3.0444444444444443,-9.377777777777778,6.866666666666666,5.377777777777778,-3.7555555555555555,-14.0,6.644444444444445
2020-09-23 17:20:00,-1.1777777777777778,7.2444444444444445,-4.133333333333334,-12.066666666666666,-4.133333333333334,-3.2444444444444445,-9.28888888888889,7.066666666666666,5.4222222222222225,-3.888888888888889,-14.2,6.555555555555555
2020-09-23 17:21:00,-1.0444444444444445,7.333333333333333,-4.155555555555556,-12.244444444444444,-3.977777777777778,-3.4444444444444446,-9.2,7.266666666666667,5.444444444444445,-4.022222222222222,-14.4,6.488888888888889
2020-09-23 17:22:00,-0.8888888888888888,7.377777777777778,-4.2,-12.422222222222222,-3.8222222222222224,-3.6666666666666665,-9.133333333333333,7.4222222222222225,5.488888888888889,-4.2,-14.622222222222222,6.444444444444445
2020-09-23 17:23:00,-0.7333333333333333,7.4222222222222225,-4.2444444444444445,-12.6,-3.6444444444444444,-3.911111111111111,-9.088888888888889,7.5777777777777775,5.488888888888889,-4.355555555555555,-14.8,6.377777777777778
2020-09-23 17:24:00,-0.6,7.488888888888889,-4.311111111111111,-12.777777777777779,-3.422222222222222,-4.133333333333334,-9.066666666666666,7.711111111111111,5.488888888888889,-4.511111111111111,-14.933333333333334,6.288888888888889
2020-09-23 17:25:00,-0.4666666666666667,7.555555555555555,-4.333333333333333,-12.977777777777778,-3.1777777777777776,-4.311111111111111,-9.044444444444444,7.8,5.466666666666667,-4.644444444444445,-15.044444444444444,6.177777777777778
2020-09-23 17:26:00,-0.3333333333333333,7.666666666666667,-4.311111111111111,-13.177777777777777,-2.933333333333333,-4.488888888888889,-9.044444444444444,7.866666666666666,5.466666666666667,-4.7555555555555555,-15.133333333333333,6.044444444444444
2020-09-23 17:27:00,-0.2222222222222222,7.7555555555555555,-4.288888888888889,-13.333333333333334,-2.6666666666666665,-4.666666666666667,-9.066666666666666,7.888888888888889,5.488888888888889,-4.911111111111111,-15.244444444444444,5.911111111111111
2020-09-23 17:28:00,-0.15555555555555556,7.822222222222222,-4.311111111111111,-13.466666666666667,-2.422222222222222,-4.822222222222222,-9.11111111111111,7.888888888888889,5.488888888888889,-5.088888888888889,-15.333333333333334,5.8
2020-09-23 17:29:00,-0.1111111111111111,7.888888888888889,-4.377777777777778,-13.622222222222222,-2.1777777777777776,-4.977777777777778,-9.2,7.844444444444444,5.488888888888889,-5.288888888888889,-15.377777777777778,5.666666666666667
2020-09-23 17:30:00,-0.044444444444444446,7.977777777777778,-4.444444444444445,-13.8,-1.9333333333333333,-5.111111111111111,-9.28888888888889,7.777777777777778,5.444444444444445,-5.444444444444445,-15.377777777777778,5.488888888888889
2020-09-23 17:31:00,-0.022222222222222223,8.11111111111111,-4.488888888888889,-14.0,-1.6888888888888889,-5.2,-9.333333333333334,7.711111111111111,5.377777777777778,-5.5777777777777775,-15.377777777777778,5.288888888888889
2020-09-23 17:32:00,0.0,8.244444444444444,-4.555555555555555,-14.2,-1.4,-5.2444444444444445,-9.377777777777778,7.644444444444445,5.288888888888889,-5.666666666666667,-15.377777777777778,5.066666666666666
2020-09-23 17:33:00,0.022222222222222223,8.4,-4.5777777777777775,-14.377777777777778,-1.1111111111111112,-5.288888888888889,-9.422222222222222,7.5777777777777775,5.177777777777778,-5.7555555555555555,-15.355555555555556,4.866666666666666
2020-09-23 17:34:00,0.06666666666666667,8.6,-4.555555555555555,-14.533333333333333,-0.8666666666666667,-5.311111111111111,-9.444444444444445,7.466666666666667,5.111111111111111,-5.822222222222222,-15.333333333333334,4.666666666666667
2020-09-23 17:35:00,0.06666666666666667,8.822222222222223,-4.533333333333333,-14.71111111111111,-0.6444444444444445,-5.333333333333333,-9.444444444444445,7.333333333333333,5.066666666666666,-5.888888888888889,-15.266666666666667,4.488888888888889
2020-09-23 17:36:00,0.044444444444444446,9.022222222222222,-4.533333333333333,-14.88888888888889,-0.4,-5.377777777777778,-9.466666666666667,7.177777777777778,5.044444444444444,-5.955555555555556,-15.177777777777777,4.288888888888889
2020-09-23 17:37:00,0.022222222222222223,9.222222222222221,-4.5777777777777775,-15.066666666666666,-0.17777777777777778,-5.4222222222222225,-9.466666666666667,7.044444444444444,5.066666666666666,-6.044444444444444,-15.066666666666666,4.133333333333334
2020-09-23 17:38:00,0.0,9.422222222222222,-4.644444444444445,-15.266666666666667,0.044444444444444446,-5.466666666666667,-9.444444444444445,6.911111111111111,5.066666666666666,-6.133333333333334,-14.933333333333334,3.933333333333333
2020-09-23 17:39:00,-0.044444444444444446,9.622222222222222,-4.711111111111111,-15.466666666666667,0.28888888888888886,-5.488888888888889,-9.422222222222222,6.8,5.066666666666666,-6.2,-14.8,3.7333333333333334
2020-09-23 17:40:00,-0.13333333333333333,9.8,-4.7555555555555555,-15.666666666666666,0.5555555555555556,-5.533333333333333,-9.422222222222222,6.644444444444445,5.066666666666666,-6.288888888888889,-14.644444444444444,3.511111111111111
2020-09-23 17:41:00,-0.2222222222222222,9.933333333333334,-4.777777777777778,-15.88888888888889,0.8,-5.5777777777777775,-9.422222222222222,6.511111111111111,5.022222222222222,-6.377777777777778,-14.533333333333333,3.2666666666666666
2020-09-23 17:42:00,-0.26666666666666666,10.066666666666666,-4.822222222222222,-16.11111111111111,1.0,-5.622222222222222,-9.444444444444445,6.355555555555555,4.955555555555556,-6.466666666666667,-14.377777777777778,3.0444444444444443
2020-09-23 17:43:00,-0.28888888888888886,10.177777777777777,-4.866666666666666,-16.288888888888888,1.1777777777777778,-5.666666666666667,-9.511111111111111,6.177777777777778,4.866666666666666,-6.533333333333333,-14.244444444444444,2.8444444444444446
2020-09-23 17:44:00,-0.35555555555555557,10.244444444444444,-4.933333333333334,-16.444444444444443,1.3111111111111111,-5.666666666666667,-9.577777777777778,5.977777777777778,4.7555555555555555,-6.6,-14.11111111111111,2.6444444444444444
2020-09-23 17:45:00,-0.4,10.333333333333334,-5.0,-16.6,1.4222222222222223,-5.644444444444445,-9.688888888888888,5.8,4.644444444444445,-6.711111111111111,-14.022222222222222,2.466666666666667
2020-09-23 17:46:00,-0.4,10.4,-5.066666666666666,-16.733333333333334,1.488888888888889,-5.622222222222222,-9.822222222222223,5.6,4.511111111111111,-6.822222222222222,-13.955555555555556,2.2888888888888888
2020-09-23 17:47:00,-0.4222222222222222,10.466666666666667,-5.133333333333334,-16.844444444444445,1.5333333333333334,-5.6,-9.955555555555556,5.377777777777778,4.4,-6.933333333333334,-13.911111111111111,2.1333333333333333
2020-09-23 17:48:00,-0.4444444444444444,10.511111111111111,-5.155555555555556,-16.977777777777778,1.5555555555555556,-5.5777777777777775,-10.066666666666666,5.2,4.288888888888889,-7.022222222222222,-13.866666666666667,2.022222222222222
2020-09-23 17:49:00,-0.4444444444444444,10.533333333333333,-5.133333333333334,-17.066666666666666,1.6,-5.533333333333333,-10.2,5.044444444444444,4.155555555555556,-7.133333333333334,-13.866666666666667,1.9111111111111112
2020-09-23 17:50:00,-0.4444444444444444,10.533333333333333,-5.133333333333334,-17.133333333333333,1.6222222222222222,-5.488888888888889,-10.377777777777778,4.911111111111111,4.044444444444444,-7.2444444444444445,-13.866666666666667,1.8444444444444446
2020-09-23 17:51:00,-0.4444444444444444,10.555555555555555,-5.111111111111111,-17.177777777777777,1.6222222222222222,-5.444444444444445,-10.555555555555555,4.7555555555555555,3.9555555555555557,-7.333333333333333,-13.844444444444445,1.8222222222222222
2020-09-23 17:52:00,-0.4222222222222222,10.577777777777778,-5.088888888888889,-17.244444444444444,1.6222222222222222,-5.4222222222222225,-10.688888888888888,4.6,3.888888888888889,-7.444444444444445,-13.8,1.8
2020-09-23 17:53:00,-0.37777777777777777,10.6,-5.088888888888889,-17.31111111111111,1.6444444444444444,-5.444444444444445,-10.866666666666667,4.4,3.7777777777777777,-7.5777777777777775,-13.8,1.7777777777777777
2020-09-23 17:54:00,-0.3333333333333333,10.622222222222222,-5.088888888888889,-17.333333333333332,1.711111111111111,-5.466666666666667,-11.044444444444444,4.2,3.688888888888889,-7.688888888888889,-13.8,1.7333333333333334
2020-09-23 17:55:00,-0.3333333333333333,10.644444444444444,-5.133333333333334,-17.355555555555554,1.7555555555555555,-5.466666666666667,-11.244444444444444,4.0,3.577777777777778,-7.844444444444444,-13.8,1.6666666666666667
2020-09-23 17:56:00,-0.3333333333333333,10.644444444444444,-5.155555555555556,-17.355555555555554,1.8,-5.444444444444445,-11.422222222222222,3.7555555555555555,3.466666666666667,-8.0,-13.844444444444445,1.6444444444444444
2020-09-23 17:57:00,-0.35555555555555557,10.622222222222222,-5.2,-17.333333333333332,1.8666666666666667,-5.4222222222222225,-11.622222222222222,3.466666666666667,3.3555555555555556,-8.11111111111111,-13.866666666666667,1.6444444444444444
2020-09-23 17:58:00,-0.35555555555555557,10.6,-5.2,-17.31111111111111,1.9333333333333333,-5.4,-11.777777777777779,3.1555555555555554,3.2444444444444445,-8.244444444444444,-13.911111111111111,1.6666666666666667
2020-09-23 17:59:00,-0.3333333333333333,10.577777777777778,-5.222222222222222,-17.333333333333332,2.0,-5.333333333333333,-11.933333333333334,2.8444444444444446,3.1333333333333333,-8.377777777777778,-13.955555555555556,1.6666666666666667
2020-09-23 18:00:00,-0.3333333333333333,10.555555555555555,-5.2444444444444445,-17.333333333333332,2.022222222222222,-5.266666666666667,-12.11111111111111,2.488888888888889,3.022222222222222,-8.488888888888889,-14.0,1.6888888888888889
2020-09-23 18:01:00,-0.3111111111111111,10.533333333333333,-5.288888888888889,-17.355555555555554,2.088888888888889,-5.2,-12.244444444444444,2.1333333333333333,2.888888888888889,-8.555555555555555,-14.022222222222222,1.711111111111111
2020-09-23 18:02:00,-0.26666666666666666,10.488888888888889,-5.355555555555555,-17.4,2.111111111111111,-5.133333333333334,-12.355555555555556,1.7555555555555555,2.8,-8.622222222222222,-14.088888888888889,1.7555555555555555
2020-09-23 18:03:00,-0.17777777777777778,10.466666666666667,-5.466666666666667,-17.444444444444443,2.1333333333333333,-5.022222222222222,-12.444444444444445,1.3555555555555556,2.7111111111111112,-8.688888888888888,-14.177777777777777,1.8
2020-09-23 18:04:00,-0.13333333333333333,10.4,-5.533333333333333,-17.466666666666665,2.111111111111111,-4.911111111111111,-12.511111111111111,1.0,2.6444444444444444,-8.733333333333333,-14.28888888888889,1.8222222222222222
